time[s],系统电流,系统电压,滑油压力,排气温度,Ng,Np
23.21,6.622859479204774,14365.956351651832,800.0,197.96861590732243,2500.0,2500.0
23.22,10.44759653709554,14143.856529589542,800.0,208.4276387216746,2500.0,2500.0
23.23,5.338876771008413,13976.992681777301,800.0,184.98223460259447,2500.0,2500.0
23.240000000000002,5.001265145837539,13335.216994689103,800.0,197.42048045325,2500.0,2500.0
23.25,4.836638258091467,14341.292279146592,800.0,208.20823008191726,2500.0,2500.0
23.26,8.105722603846168,13989.314627646369,800.0,187.15517250042294,2500.0,2500.0
23.27,9.95185092019416,14041.808545366832,800.0,190.01534865372741,2500.0,2500.0
23.28,9.932843662369747,13900.5116524783,800.0,200.8316285300701,2500.0,2500.0
23.29,7.607009496562777,13811.981896347854,800.0,175.26246810558567,2500.0,2500.0
23.3,7.182023477094869,14813.169012288396,800.0,191.40627965844598,2500.0,2500.0
23.31,9.636088328396724,15170.606916519073,800.0,237.1031561433704,2500.0,2500.0
23.32,8.659640826672108,14598.94257535093,800.0,222.40145437079855,2500.0,2500.0
23.330000000000002,7.175181409921466,14020.476676591972,800.0,177.69478660782545,2500.0,2500.0
23.34,8.39743552434094,13692.718593566404,800.0,222.7545270327932,2500.0,2500.0
23.35,4.5922537225532185,14009.855136122673,800.0,195.44832635941998,2500.0,2500.0
23.36,7.788516118410948,14336.8976762469,800.0,201.78401632613645,2500.0,2500.0
23.37,7.427111827776565,14233.279359157581,800.0,201.04787894659734,2500.0,2500.0
23.38,7.728906363662556,13941.338501213466,800.0,166.4152841936354,2500.0,2500.0
23.39,6.987780243637761,13315.262566856334,800.0,186.56721771887544,2500.0,2500.0
23.400000000000002,7.949345829541851,13323.206633468099,800.0,202.55416678613997,2500.0,2500.0
23.41,4.948093504427744,14488.743664501162,800.0,229.93926063303834,2500.0,2500.0
23.42,9.723801589601578,13927.06196406115,800.0,214.48942228838135,2500.0,2500.0
23.43,6.192664081045737,14041.46125637343,800.0,182.64565689579555,2500.0,2500.0
23.44,10.711851481143862,13480.020043707722,800.0,228.30787803872357,2500.0,2500.0
23.45,4.308375124985647,13242.257567868104,800.0,196.08225333087884,2500.0,2500.0
23.46,8.741827215236178,13858.119465635033,800.0,169.8812837495479,2500.0,2500.0
23.47,6.691697028919654,13566.831645378148,800.0,189.87857191908253,2500.0,2500.0
23.48,8.71559153993739,14033.50459934744,800.0,194.55574993357,2500.0,2500.0
23.490000000000002,8.331501102144466,13837.739505660456,800.0,211.00196523925598,2500.0,2500.0
23.5,6.87753317527384,14500.765246950667,800.0,223.33411693740854,2500.0,2500.0
23.51,7.197053177115283,14071.355240383557,800.0,236.85767870804085,2500.0,2500.0
23.52,8.301637378839567,13104.941408196559,800.0,215.98097773833933,2500.0,2500.0
23.53,11.704979342610459,13664.316011257832,800.0,185.01188706125214,2500.0,2500.0
23.54,8.056985403126959,14012.032151786354,800.0,215.35196471813933,2500.0,2500.0
23.55,8.12751666601928,13492.702418781619,800.0,185.13397531287956,2500.0,2500.0
23.56,5.639923145769761,14680.514740710905,800.0,199.83820082671676,2500.0,2500.0
23.57,7.859983693642701,13932.160207463705,800.0,210.480979246461,2500.0,2500.0
23.580000000000002,5.293556146650667,14470.644224547097,800.0,212.16176886501032,2500.0,2500.0
23.59,8.36607483110218,14208.459877996864,800.0,198.08798990940895,2500.0,2500.0
23.6,6.98813993703643,13740.964827984244,800.0,201.43921245767413,2500.0,2500.0
23.61,4.817743610209524,13381.841204489903,800.0,193.19714494755692,2500.0,2500.0
23.62,7.844257439889723,14030.945686473122,800.0,179.96530810210092,2500.0,2500.0
23.63,11.188778230565486,14438.715522650866,800.0,232.20094809038392,2500.0,2500.0
23.64,6.234277514575476,13259.846044270993,800.0,176.33025974190826,2500.0,2500.0
23.650000000000002,6.056719843254548,14440.072569173935,800.0,208.7885588049689,2500.0,2500.0
23.66,7.449022578919153,13796.911779204569,800.0,199.13047421183478,2500.0,2500.0
23.67,5.037771518385744,15031.714866105862,800.0,202.01355531986272,2500.0,2500.0
23.68,7.065533498713086,12932.851015024256,800.0,215.0942975312224,2500.0,2500.0
23.69,3.5912233475566637,12685.870326972494,800.0,194.70900453774465,2500.0,2500.0
23.7,11.694366282059974,14426.487397784605,800.0,214.1948219002283,2500.0,2500.0
23.71,10.07577464195673,14224.843020225017,800.0,211.37780837071813,2500.0,2500.0
23.72,9.26674960882248,14048.722218605872,800.0,184.1459134787688,2500.0,2500.0
23.73,11.08215961498943,13855.553389621655,800.0,202.6959261098891,2500.0,2500.0
23.740000000000002,6.6223708033206625,14671.044076171003,800.0,216.06893306097462,2500.0,2500.0
23.75,5.169361494455467,13972.539285984185,800.0,225.06665294816293,2500.0,2500.0
23.76,8.20964534748621,13370.083129070177,800.0,204.7210570537442,2500.0,2500.0
23.77,6.8504245379400235,13536.402871801558,800.0,195.5490826699718,2500.0,2500.0
23.78,11.028613471684313,13395.33084047716,800.0,175.15328497568225,2500.0,2500.0
23.79,12.380286643894829,14592.63831114221,800.0,186.98390668452055,2500.0,2500.0
23.8,8.641855048166743,13715.910781484909,800.0,217.64312478211568,2500.0,2500.0
23.81,7.145127218478005,14863.978764665066,800.0,206.36171590670168,2500.0,2500.0
23.82,5.658879257442999,13650.402021630167,800.0,249.53280308391777,2500.0,2500.0
23.830000000000002,8.73148701415608,14315.483414402428,800.0,208.17465725474855,2500.0,2500.0
23.84,4.136912491044548,14014.063529997027,800.0,183.9334239988034,2500.0,2500.0
23.85,9.680835942111694,13030.974092176808,800.0,188.14454712287463,2500.0,2500.0
23.86,8.422501486552086,14598.686758113201,800.0,194.58141112997166,2500.0,2500.0
23.87,9.769047977970367,13852.559266555876,800.0,162.67088633930354,2500.0,2500.0
23.88,8.519360310090683,13652.88526054119,800.0,213.4350972554278,2500.0,2500.0
23.89,8.509534536763653,14562.331851563153,800.0,244.0393524437899,2500.0,2500.0
23.900000000000002,8.932451890975114,13182.145396057946,800.0,173.21570952924677,2500.0,2500.0
23.91,5.309798238764381,14060.30489309352,800.0,212.65111165055146,2500.0,2500.0
23.92,8.640530317926022,14428.941276721429,800.0,188.83865179070742,2500.0,2500.0
23.93,9.424819328610882,13596.711970549399,800.0,202.41267812786572,2500.0,2500.0
23.94,7.752042054333254,12707.207025264464,800.0,211.71731026202005,2500.0,2500.0
23.95,7.677306358071087,14149.911716873394,800.0,168.87144618699062,2500.0,2500.0
23.96,4.779714026437466,13669.926265408378,800.0,199.52181387874532,2500.0,2500.0
23.97,7.225623916606454,14222.117814722567,800.0,195.91704438032514,2500.0,2500.0
23.98,8.717562708043724,14028.301943457882,800.0,231.83907848865738,2500.0,2500.0
23.990000000000002,8.219587576788523,13828.619880178458,800.0,219.25560132833277,2500.0,2500.0
24.0,7.432183566726284,13878.062696084666,800.0,171.09726299146286,2500.0,2500.0
24.01,6.569934756767472,14240.947545220322,800.0,187.65272597616232,2500.0,2500.0
24.02,11.478931186778505,14556.402859504651,800.0,210.8911746054802,2500.0,2500.0
24.03,11.03405235213653,14110.814665272484,800.0,206.60296039047995,2500.0,2500.0
24.04,8.082735988678273,13479.557391922832,800.0,198.24283937896178,2500.0,2500.0
24.05,11.545589018073368,14351.895782808508,800.0,163.1009102333622,2500.0,2500.0
24.060000000000002,6.8645611270100995,13567.80027483747,800.0,183.39729086930106,2500.0,2500.0
24.07,11.68981567973253,14182.602117783135,800.0,197.8393650351125,2500.0,2500.0
24.080000000000002,4.649693170523102,14329.670941546463,800.0,223.6571390151839,2500.0,2500.0
24.09,9.767809970890509,13784.885916782745,800.0,182.84187210053943,2500.0,2500.0
24.1,7.11578666465903,13649.618387738898,800.0,198.97204763732879,2500.0,2500.0
24.11,9.952135033656532,13446.683133699333,800.0,240.17551282102914,2500.0,2500.0
24.12,7.865824663983735,14873.688513349041,800.0,178.66681290027543,2500.0,2500.0
24.13,6.341130794627066,14390.636995158206,800.0,205.95605085439232,2500.0,2500.0
24.14,4.173551678443303,14169.093169384836,800.0,188.5292418944209,2500.0,2500.0
24.150000000000002,9.080625283578875,13792.368721979472,800.0,184.00510118102622,2500.0,2500.0
24.16,6.730581786366583,14089.282679085172,800.0,197.13405562881917,2500.0,2500.0
24.17,6.962271671490417,14168.968514705068,800.0,225.60875727350117,2500.0,2500.0
24.18,6.165488588453249,13038.899004657762,800.0,194.47997616623846,2500.0,2500.0
24.19,8.641711440051997,13577.104178624735,800.0,171.563342692349,2500.0,2500.0
24.2,5.758591950655937,14628.239466629462,800.0,210.45047677910844,2500.0,2500.0
24.21,8.114260179217943,14821.76370134771,800.0,196.66990992217706,2500.0,2500.0
24.22,6.240837492280842,14466.343400907146,800.0,202.78727037719432,2500.0,2500.0
24.23,9.456099883093959,14512.807981300364,800.0,214.9183770321497,2500.0,2500.0
24.240000000000002,6.400736232507964,13728.359198056558,800.0,188.03517260979197,2500.0,2500.0
24.25,7.57043261595147,14076.227358584569,800.0,237.4873871672109,2500.0,2500.0
24.26,8.768701403922751,14747.693642706361,800.0,184.3767847149593,2500.0,2500.0
24.27,8.442220927587293,14071.996542149147,800.0,200.0555823846425,2500.0,2500.0
24.28,9.668221617502754,14536.715007614905,800.0,195.1705924936513,2500.0,2500.0
24.29,7.9532711948235795,14495.639958313648,800.0,179.6684053189297,2500.0,2500.0
24.3,7.7835741575583945,14294.766147203218,800.0,235.98376001157732,2500.0,2500.0
24.310000000000002,7.137095632445973,13593.386552261214,800.0,222.51272991172613,2500.0,2500.0
24.32,11.093989097073404,13606.77233980218,800.0,207.83403016587087,2500.0,2500.0
24.330000000000002,7.501109317302501,13725.94309024331,800.0,178.22697208285197,2500.0,2500.0
24.34,8.587177899555572,14483.46416101187,800.0,191.47461001002415,2500.0,2500.0
24.35,10.268494072330961,13594.9937229014,800.0,178.41476108890845,2500.0,2500.0
24.36,7.099809539138142,13696.649134287221,800.0,190.9777218649615,2500.0,2500.0
24.37,3.659660996519471,14194.59493014375,800.0,171.91707078146328,2500.0,2500.0
24.38,7.504207446342045,13434.04856720573,800.0,162.27276355893179,2500.0,2500.0
24.39,7.959529227009547,13227.137585771683,800.0,191.21533663778212,2500.0,2500.0
24.400000000000002,6.540812260578449,13679.76074293427,800.0,214.07820483404745,2500.0,2500.0
24.41,8.549158695639772,14147.588650826327,800.0,163.85143237964263,2500.0,2500.0
24.42,10.347519582220064,14438.0249273448,800.0,203.122939252172,2500.0,2500.0
24.43,10.685213242699508,14053.318719891662,800.0,216.35718564119844,2500.0,2500.0
24.44,10.756698306753695,14120.732292789897,800.0,178.54266432855724,2500.0,2500.0
24.45,10.329366689793503,14035.668888361233,800.0,197.96725931072334,2500.0,2500.0
24.46,1.5478306062846636,14960.32596725619,800.0,197.69440955429246,2500.0,2500.0
24.47,5.745930803976906,14653.786339135746,800.0,206.73938607486454,2500.0,2500.0
24.48,7.489129918749351,13813.871887134077,800.0,230.57893611842053,2500.0,2500.0
24.490000000000002,5.371584870226151,15336.553125370572,800.0,220.6431894427693,2500.0,2500.0
24.5,6.374767791624878,14197.993010193493,800.0,179.9234151804276,2500.0,2500.0
24.51,8.129084185112106,14207.194784384033,800.0,183.3789483085812,2500.0,2500.0
24.52,4.112980277915126,14245.584576305908,800.0,183.0586498867528,2500.0,2500.0
24.53,8.639182821319368,14159.482627316154,800.0,190.20544750997055,2500.0,2500.0
24.54,4.397096292809408,14585.556527399407,800.0,204.67722556692897,2500.0,2500.0
24.55,9.7688214156682,14095.401319205359,800.0,206.7341999564632,2500.0,2500.0
24.560000000000002,8.875677914983813,13877.144718965666,800.0,199.57388571725448,2500.0,2500.0
24.57,8.428445877805276,14862.78782304029,800.0,218.23086152432293,2500.0,2500.0
24.580000000000002,6.050165780452222,13851.294910565066,800.0,190.9367858843937,2500.0,2500.0
24.59,10.380117748529571,13956.657091536099,800.0,166.10669015212545,2500.0,2500.0
24.6,6.718978824574332,13368.922855972134,800.0,203.14228872547676,2500.0,2500.0
24.61,7.974043339577635,14028.626904108845,800.0,196.5207142721318,2500.0,2500.0
24.62,8.321143350147592,14705.89068939304,800.0,224.56858225299572,2500.0,2500.0
24.63,10.099474885271764,13437.308871013895,800.0,208.72990835854353,2500.0,2500.0
24.64,6.8561102693358205,14480.986569196299,800.0,191.93076617326423,2500.0,2500.0
24.650000000000002,7.822183582693346,13564.610562061405,800.0,180.51840090680295,2500.0,2500.0
24.66,4.731723169018525,13825.61712997317,800.0,178.64197844432567,2500.0,2500.0
24.67,5.928842028580089,14114.308025298487,800.0,180.6030856580524,2500.0,2500.0
24.68,8.291493181897355,13472.312619766508,800.0,188.59971664140562,2500.0,2500.0
24.69,4.598642027107406,14235.941172729294,800.0,172.13507020455748,2500.0,2500.0
24.7,8.179566109507311,13919.242417543099,800.0,198.50038578829205,2500.0,2500.0
24.71,6.262079354633782,13795.091767806898,800.0,190.56667747310814,2500.0,2500.0
24.72,9.642485541908389,13934.497254177955,800.0,200.23085882111786,2500.0,2500.0
24.73,11.67510515231153,14970.897175371761,800.0,174.88823732712214,2500.0,2500.0
24.740000000000002,10.300970860064488,13756.924318321277,800.0,220.04876435604814,2500.0,2500.0
24.75,9.908436873206487,13918.864998440877,800.0,177.5165112862229,2500.0,2500.0
24.76,7.26262601201603,14139.231505332056,800.0,239.67749794844775,2500.0,2500.0
24.77,11.610686670566999,14212.700016459778,800.0,179.14674505721666,2500.0,2500.0
24.78,10.881789614403171,14278.74797545122,800.0,192.06891575700237,2500.0,2500.0
24.79,9.807976273206837,13887.093398299941,800.0,221.0956792082872,2500.0,2500.0
24.8,9.99963606524333,13979.898918155772,800.0,170.86114019960075,2500.0,2500.0
24.810000000000002,6.4017859081898605,13054.579176109064,800.0,197.61059039588295,2500.0,2500.0
24.82,5.547769508853405,14230.107232438602,800.0,205.9852247348852,2500.0,2500.0
24.830000000000002,4.411124372828034,13662.897790436058,800.0,204.31981140485118,2500.0,2500.0
24.84,10.503709563965074,14186.683776224187,800.0,190.72378301147262,2500.0,2500.0
24.85,9.906987083741154,13843.337040111763,800.0,169.60050827588617,2500.0,2500.0
24.86,8.019952782451615,14575.937277677333,800.0,222.5695539015707,2500.0,2500.0
24.87,7.390976616116916,13747.517742354077,800.0,169.65479463485286,2500.0,2500.0
24.88,7.0371953088131525,14579.0774352031,800.0,190.9359922653551,2500.0,2500.0
24.89,5.158125110611042,13816.754504544797,800.0,191.62022540860042,2500.0,2500.0
24.900000000000002,9.046598591819848,14100.86656236587,800.0,203.3351304249314,2500.0,2500.0
24.91,8.972604432009106,14138.181194545205,800.0,202.9930108595667,2500.0,2500.0
24.92,6.647587240996559,13905.930846666046,800.0,208.34651885464908,2500.0,2500.0
24.93,6.734046183539643,14533.60613732484,800.0,175.41804894650488,2500.0,2500.0
24.94,10.432304990285703,13718.036447652186,800.0,192.15024617185327,2500.0,2500.0
24.95,7.567197295909013,13924.775634823076,800.0,182.52439594861357,2500.0,2500.0
24.96,6.757844457631766,14401.580920677688,800.0,186.85653428120304,2500.0,2500.0
24.97,9.5263755853365,14520.432956653454,800.0,188.69821554291786,2500.0,2500.0
24.98,9.886300639613278,13648.406451140421,800.0,189.84994904264752,2500.0,2500.0
24.990000000000002,3.389107402494484,13686.031109110618,800.0,182.59244030201913,2500.0,2500.0
25.0,7.479682535496348,13915.168836478482,9.575423092703543,202.70711819275198,2500.0,2500.0
25.01,8.780973433713255,14275.428200042265,9.585153670937215,217.62479711706735,2500.0,2500.0
25.02,7.629492723927515,13543.61759648708,7.923729573490294,197.5570659415706,2500.0,2500.0
25.03,9.470869307820836,14379.569545807262,5.831323592762737,221.3494444028961,2500.0,2500.0
25.04,9.236067797267605,12905.925387585336,12.107037853391311,175.977669762128,2500.0,2500.0
25.05,8.178443163966445,12903.666891795508,9.226817638974584,188.91422000109088,2500.0,2500.0
25.060000000000002,8.44777495117836,14501.77165971831,11.353813236886714,193.8601762526947,2500.0,2500.0
25.07,6.211219611396449,14406.179364937521,8.096522204055374,215.55646584018456,2500.0,2500.0
25.080000000000002,7.4329231077215745,14446.393937491459,12.564275666824766,180.53495447268932,2500.0,2500.0
25.09,11.518857404505418,14344.200916663256,9.198188488292002,193.43561599819353,2500.0,2500.0
25.1,8.319354340863937,13645.635630330833,14.230169126601469,186.53330866803967,2500.0,2500.0
25.11,3.4288784971925317,13605.971137981367,8.788177722664312,177.75569516089533,2500.0,2500.0
25.12,8.957094841816804,13587.274156010593,9.544315071632141,173.3509399668094,2500.0,2500.0
25.13,9.459744231134243,13623.782567971335,15.747300739748479,199.55240859009956,2500.0,2500.0
25.14,8.496743097325927,14064.605614510741,9.628436259326833,246.7374329756097,2500.0,2500.0
25.150000000000002,9.052956868922738,14022.156693878442,10.009139823041426,201.76870718165594,2500.0,2500.0
25.16,8.763532768954718,14255.338544830349,7.187952649118069,181.52389352850258,2500.0,2500.0
25.17,7.732485903315858,14375.705112599318,14.575225948591273,170.51383196642473,2500.0,2500.0
25.18,8.671658901211556,14383.435685521972,11.57973966947796,221.1539993863658,2500.0,2500.0
25.19,7.403711119121331,13957.509094196745,10.028091714486045,184.43162318365322,2500.0,2500.0
25.2,8.214826318910694,13231.328768675954,10.229080125839358,175.6888490382769,2500.0,2500.0
25.21,7.554261995035381,13857.892416027107,9.595217153034634,176.4588524594042,2500.0,2500.0
25.22,10.727755543956617,13663.543775171043,9.32959532113921,224.8329787365339,2500.0,2500.0
25.23,8.334288574053648,14725.667458741993,11.1944910343434,214.38714814385264,2500.0,2500.0
25.240000000000002,4.7661804128551,13630.424290503506,11.585363372989878,179.29294424062618,2500.0,2500.0
25.25,5.653668021437814,13915.35484028338,10.478494863432761,210.68588164891997,2500.0,2500.0
25.26,8.850495255663928,13778.845026365998,13.137113649745894,221.54058159366443,2500.0,2500.0
25.27,3.58459991855589,14388.242278723443,7.555726051217251,216.22082554235985,2500.0,2500.0
25.28,6.862162493412554,13671.243932281299,7.383280884487656,216.75324393575727,2500.0,2500.0
25.29,8.373985807540356,13272.675040131127,8.568762230567186,183.6022061265009,2500.0,2500.0
25.3,6.955615980581578,14737.97138170557,11.448057646078828,175.30739080100105,2500.0,2500.0
25.310000000000002,9.785147923126186,13822.690353327229,9.679653597124663,181.53273844239234,2500.0,2500.0
25.32,6.197834184744881,14160.418190220467,9.09316356740081,211.9414488521689,2500.0,2500.0
25.330000000000002,5.1163930733836125,13491.071464744722,10.556645775288342,189.96127100523648,2500.0,2500.0
25.34,10.152668822516912,14153.53939108475,9.56751325029777,185.54214451444102,2500.0,2500.0
25.35,8.709734618248712,14299.918734288423,9.49563182373469,228.8319878361783,2500.0,2500.0
25.36,9.228064809631173,13489.41133579618,10.404199557993033,212.42379298482314,2500.0,2500.0
25.37,5.914638194665658,13782.476518004156,10.41288056880078,218.95705197033794,2500.0,2500.0
25.38,5.465233133615966,12737.761739604695,9.357996791438921,195.37237104520224,2500.0,2500.0
25.39,8.197363637020816,14814.166338587656,7.599369634129671,178.5019954041839,2500.0,2500.0
25.400000000000002,8.759473156210417,13319.975833807857,11.005656644568381,212.45292964513104,2500.0,2500.0
25.41,6.090040518894927,13957.780696141941,9.332306794340777,171.04917470191762,2500.0,2500.0
25.42,7.438333869315686,14060.484062273452,10.205194951897859,206.76446539368547,2500.0,2500.0
25.43,9.540489591097103,13233.906076200352,13.654978621440911,211.98011075285723,2500.0,2500.0
25.44,10.550872534961872,13935.33516884306,12.607564658173523,175.80496929517292,2500.0,2500.0
25.45,6.918396579682217,14682.600620662035,9.085786966340574,216.70647592657153,2500.0,2500.0
25.46,9.830264863373966,13986.254892136169,11.754787585263738,183.91821049288805,2500.0,2500.0
25.47,9.464133635138971,14717.55908991694,11.21642863323496,197.8299962717798,2500.0,2500.0
25.48,7.001078835536795,14553.244934819502,9.576235365436679,199.21380923031097,2500.0,2500.0
25.490000000000002,9.26339169333527,13480.378657401528,10.878470716044093,199.20051000736794,2500.0,2500.0
25.5,4.958763676616603,14197.455595202691,7.253812032096798,197.84205300903238,2500.0,2500.0
25.51,7.8930674054076695,14084.808792589363,12.024813173484201,192.38619772227958,2500.0,2500.0
25.52,8.263174121991732,13926.241442040524,8.879870844044945,202.84201859793077,2500.0,2500.0
25.53,7.630685925850346,13757.911629850636,9.390894820780538,169.626681172686,2500.0,2500.0
25.54,9.15264482800495,14628.35072703573,9.872211573836445,214.2670831301263,2500.0,2500.0
25.55,3.847896691233279,14465.15737005556,4.66658291284828,196.021610319687,2500.0,2500.0
25.560000000000002,8.167698415549738,14299.364127927302,12.609859061168503,211.14727114617577,2500.0,2500.0
25.57,12.357134528516827,14355.513798970283,11.186325940054752,231.42157066308053,2500.0,2500.0
25.580000000000002,9.130004627123459,13897.874177735923,6.22173940654039,179.7770326420097,2500.0,2500.0
25.59,5.218128550204289,14065.552581220898,9.286127403846248,203.48121109980016,2500.0,2500.0
25.6,8.493992438297406,13888.722328905496,12.53952599632893,204.94334190899394,2500.0,2500.0
25.61,6.157395197504432,13461.27822496718,12.529832490255776,207.2471505497129,2500.0,2500.0
25.62,4.375538842297407,13638.265628211073,10.53043910321742,198.91162433500378,2500.0,2500.0
25.63,3.0545588829832555,14728.997876594614,6.626693696960723,198.58212025156445,2500.0,2500.0
25.64,6.530703087234698,13526.840290782062,9.344957266758811,231.98562276145836,2500.0,2500.0
25.650000000000002,5.898545929105409,14042.691519163756,6.916894646413411,205.272311540744,2500.0,2500.0
25.66,7.7268737440875706,13905.959111432618,9.684095582715887,205.9780960945376,2500.0,2500.0
25.67,7.02036634321326,13884.632235227487,10.035755891386842,181.453224572852,2500.0,2500.0
25.68,8.226270679915535,14229.912690781213,10.970004699694632,213.96915555256214,2500.0,2500.0
25.69,5.704569768769601,13589.298255062218,10.2949389145018,211.46419108779773,2500.0,2500.0
25.7,6.2666404392553865,13887.236244822423,12.776394511262609,204.60973861548823,2500.0,2500.0
25.71,8.290821741264253,13570.646732471341,7.59939370383022,225.73383858366506,2500.0,2500.0
25.72,12.57182517019259,13617.277212598488,11.49264219102248,192.16803173608145,2500.0,2500.0
25.73,4.948313773485799,14647.938816294445,10.304874236266135,214.66816982107986,2500.0,2500.0
25.740000000000002,9.285288563291951,13581.48910600427,12.597137576045814,173.1085508508575,2500.0,2500.0
25.75,10.16310377436821,14769.729774237829,10.467377716012978,227.97226665912171,2500.0,2500.0
25.76,6.795268124156333,13659.150605239627,10.738970717629934,213.13366113971966,2500.0,2500.0
25.77,8.864029196500177,13183.51337707763,11.81921324897052,206.17782181816838,2500.0,2500.0
25.78,5.442556330816219,14187.741197624053,11.125317527537153,170.7388055688786,2500.0,2500.0
25.79,11.67684108860528,12816.497117489003,8.06606192369874,201.77510174448238,2500.0,2500.0
25.8,8.670814896594772,14852.848363599524,13.231238230313227,177.1666082052132,2500.0,2500.0
25.810000000000002,8.102490392386228,13339.709006211802,9.439451689255808,217.64905142340436,2500.0,2500.0
25.82,9.9298078134475,14298.922351434889,12.431678962914615,203.46156321256166,2500.0,2500.0
25.830000000000002,8.478746489717164,14344.41098534848,10.82050933146815,215.5708747370491,2500.0,2500.0
25.84,8.26014724537282,14133.37381801489,11.443544152547371,236.27553354494978,2500.0,2500.0
25.85,3.0994043951906294,13761.00134428612,10.471995628821094,262.7804940056615,2500.0,2500.0
25.86,10.602782890865774,13657.385196272742,8.400925694186354,210.08043011240773,2500.0,2500.0
25.87,7.879494551279536,13067.054927529043,10.577595331591963,202.41857329367954,2500.0,2500.0
25.88,9.730044828045942,14045.549028840944,11.614554011790423,211.4178996140548,2500.0,2500.0
25.89,10.49251852092808,13924.060809358749,10.25941400158185,204.47877071032576,2500.0,2500.0
25.900000000000002,9.230074977249672,13601.712143300014,9.893028237877726,209.3063408376222,2500.0,2500.0
25.91,8.37510911221842,13860.996522211379,10.757347793254135,225.12428395775967,2500.0,2500.0
25.92,9.090389606753169,13536.50181247169,9.42038759186211,214.69617690161851,2500.0,2500.0
25.93,9.5798724218009,13625.943009043049,9.06936530933297,200.78186419488256,2500.0,2500.0
25.94,8.075840365038854,13133.06388562778,9.77932537286954,216.98023335080433,2500.0,2500.0
25.95,10.143803779779768,14059.5729535818,5.131081088163223,191.7882773294012,2500.0,2500.0
25.96,7.938065249299828,14697.871855058684,8.193165304740543,194.41603405765196,2500.0,2500.0
25.97,10.526095896539795,14214.150057341218,7.756297228047464,173.3904487930559,2500.0,2500.0
25.98,10.350927980765858,14234.422454006693,7.167326353406276,177.14233398335824,2500.0,2500.0
25.990000000000002,5.834457573754284,13462.955495734492,7.496840747262932,193.76090571396446,2500.0,2500.0
26.0,5.848214744574898,13812.019147720239,12.105889747668066,178.4076299252606,2500.0,2500.0
26.01,7.069284572913265,15301.808491010921,10.437192118655835,164.72838408101066,2500.0,2500.0
26.02,10.791557168016283,14005.569944305993,8.832111916022622,208.64968459346835,2500.0,2500.0
26.03,9.551207578028183,13822.687152888582,10.465715419369978,190.03202375367954,2500.0,2500.0
26.04,4.980384708675845,13222.552468976715,7.358782555501913,223.64605519598132,2500.0,2500.0
26.05,7.6252973741201835,13809.88176001866,6.470322565577954,193.98854870090753,2500.0,2500.0
26.060000000000002,5.788577107973408,13953.500171016238,8.965476258539342,172.00639526503076,2500.0,2500.0
26.07,7.8123482506340025,14123.137492535265,6.607237979041505,190.1422918441676,2500.0,2500.0
26.080000000000002,10.04938052890597,13703.130410431584,9.545112416823454,170.42041565358238,2500.0,2500.0
26.09,8.763099147869308,14384.141459767941,10.884295809393892,176.54010154366009,2500.0,2500.0
26.1,7.320887681087797,14299.117099038833,8.148208177177615,214.2761901544397,2500.0,2500.0
26.11,7.562674771719699,14148.16638849549,8.784441670695465,201.45209414792777,2500.0,2500.0
26.12,6.549435866811412,13985.565018720145,12.275078429225752,175.9578732318705,2500.0,2500.0
26.13,11.104291077157205,14091.649769312326,12.045238883619547,192.72601003467787,2500.0,2500.0
26.14,9.501817753168888,14526.418660602058,9.457365837388279,202.22965278576007,2500.0,2500.0
26.150000000000002,5.365901147861219,13268.132865137994,8.393843114084802,209.195622558936,2500.0,2500.0
26.16,7.108374797592048,14470.22555007204,10.23184128532942,185.0441963756408,2500.0,2500.0
26.17,8.77298010939428,13809.507097076319,9.660763181962478,225.65318262678423,2500.0,2500.0
26.18,5.016373436851819,13599.492401800031,9.685681016404764,214.5186349542127,2500.0,2500.0
26.19,4.217456967875517,13670.999485543229,13.430833794169137,194.6643405867416,2500.0,2500.0
26.2,8.187386299486516,13213.064258015698,9.474125852791364,224.94820460066126,2500.0,2500.0
26.21,7.497286427194347,13390.96222343345,10.850136439816477,221.99362622323173,2500.0,2500.0
26.22,8.1989442923422,13238.990607074864,9.15225538658592,199.61919874326065,2500.0,2500.0
26.23,6.302406803689349,13551.403106426158,10.72726324891548,213.27947395605986,2500.0,2500.0
26.240000000000002,6.95789117681054,13938.223484017832,12.43165127257523,214.16564707260576,2500.0,2500.0
26.25,7.445951320318579,13081.500319850285,12.174997456366956,208.2978849018415,2500.0,2500.0
26.26,7.418316894448506,13341.532596634257,9.579234949966697,196.3262001771272,2500.0,2500.0
26.27,7.602712591849002,14021.434767845989,8.931280083954093,180.0183632052171,2500.0,2500.0
26.28,9.420844196462623,13880.066669281125,10.744495186252374,237.2375891539146,2500.0,2500.0
26.29,7.719100597854164,14612.421038783232,11.181896340124482,192.8900845903566,2500.0,2500.0
26.3,5.912074176304575,13705.155234718239,7.287152670991434,198.15322161881642,2500.0,2500.0
26.310000000000002,8.606393424944203,15042.417395300401,13.310680055456249,219.86498107541632,2500.0,2500.0
26.32,6.88219648701431,14447.92568712307,13.224056264680893,174.23803602129814,2500.0,2500.0
26.330000000000002,5.237151221556438,14038.531439892753,10.124040326009464,180.45631694132467,2500.0,2500.0
26.34,4.492468370965591,13812.753188131883,10.426392658624287,228.05120109531288,2500.0,2500.0
